"Driver.ID","Vehicle.ID","Vehicle.Model.Year"
2217446,76,2006
2219812,47,2006
49406,80,2006
49403,63,2006
128323,37,2006
2219930,44,2006
2216857,82,2006
46577,52,2006
48935,54,2006
131995,61,2006
2217847,50,2006
47206,78,2006
45455,49,2006
2220400,28,2006
2218902,78,2006
45334,51,2006
46474,56,2006
2216116,29,2006
2217106,20,2006
48622,80,2006
48889,75,2006
2216105,62,2006
2217619,74,2006
2217444,60,2006
49134,53,2006
128272,51,2006
46171,76,2006
138914,3,2006
49524,87,2006
2219209,9,2006
2216633,69,2006
48617,53,2006
2215621,80,2006
2218970,81,2006
47175,44,2006
128374,54,2006
2217110,52,2006
2219604,42,2006
2220187,79,2006
2219780,29,2006
47277,54,2006
2219381,77,2006
46755,69,2006
2218762,66,2006
46808,37,2006
125875,63,2006
49537,79,2006
2215446,59,2006
48454,58,2006
2216779,45,2006
2218687,56,2006
117868,64,2006
46197,54,2006
2218276,65,2006
45939,80,2006
47218,85,2006
130754,72,2006
2216402,67,2006
2216828,7,2006
2218147,73,2006
2219868,61,2006
2218226,49,2006
2219845,20,2006
49320,55,2006
2217537,75,2006
2219315,72,2006
2218949,75,2006
129615,34,2006
144218,32,2006
2218438,28,2006
45864,81,2006
128238,77,2006
2218791,65,2006
49373,71,2006
124906,35,2006
2218780,59,2006
2218346,11,2006
2218641,8,2006
2219511,38,2006
2216057,34,2006
2217832,73,2006
2218987,60,2006
45846,58,2006
132046,61,2006
45861,77,2006
45856,82,2006
130329,65,2006
2217043,80,2006
47501,70,2006
2216947,80,2006
2218504,35,2006
46030,73,2006
45356,22,2006
2218497,68,2006
2219770,60,2006
2217156,20,2006
45916,30,2006
47587,85,2006
48708,75,2006
142994,58,2006
121200,75,2006
116933,23,2006
47682,65,2006
2218107,35,2006
48856,65,2006
2220051,59,2006
2217343,49,2006
48942,49,2006
2216404,85,2006
2218248,82,2006
134528,60,2006
130397,58,2006
2220116,43,2006
45726,48,2006
2216636,59,2006
2216708,80,2006
46336,40,2006
2217365,57,2006
48860,64,2006
49377,36,2006
46445,67,2006
2217168,85,2006
139067,77,2006
46293,77,2006
2218234,52,2006
48239,74,2006
48469,26,2006
127337,24,2006
47699,23,2006
2217048,71,2006
2216624,81,2006
2216533,17,2006
2220331,82,2006
130992,34,2006
2220052,11,2006
2216493,60,2006
115046,44,2006
120503,81,2006
2218663,62,2006
2219039,72,2006
2219909,10,2006
47866,16,2006
2217330,28,2006
49362,50,2006
48916,1,2006
2217323,40,2006
132913,70,2006
2219745,61,2006
140087,72,2006
2217448,8,2006
48095,22,2006
2217787,65,2006
2218680,80,2006
45805,49,2006
49258,56,2006
48179,76,2006
47700,86,2006
46658,73,2006
2217974,54,2006
48284,16,2006
2216517,84,2006
2219646,64,2006
47743,79,2006
2218364,65,2006
49207,44,2006
45991,37,2006
46311,83,2006
2220159,4,2006
2220675,53,2006
46437,46,2006
2218771,34,2006
2219260,53,2006
47454,13,2006
2218871,87,2006
48682,1,2006
45762,43,2006
45657,8,2006
49606,52,2006
48467,17,2006
49051,25,2006
2217786,76,2006
2218788,11,2006
48741,48,2006
143555,50,2006
133032,61,2006
25890,10,2007
6074,85,2007
7851,73,2007
8010,37,2007
10130,68,2007
10240,55,2007
12902,28,2007
18219,29,2007
20773,69,2007
22127,71,2007
26523,75,2007
26756,28,2007
26968,40,2007
30465,63,2007
30994,55,2007
32617,57,2007
5725,69,2007
6047,81,2007
6545,81,2007
6876,10,2007
7018,37,2007
8173,74,2007
8416,83,2007
8654,80,2007
9516,75,2007
9828,45,2007
11276,77,2007
11529,52,2007
12670,51,2007
13264,28,2007
13416,9,2007
15275,69,2007
17160,75,2007
17300,54,2007
19039,69,2007
19293,33,2007
20375,57,2007
21230,43,2007
21732,87,2007
24280,10,2007
25040,64,2007
25085,64,2007
25165,47,2007
27162,54,2007
27402,46,2007
27432,84,2007
27441,39,2007
28098,67,2007
28456,85,2007
29361,75,2007
29491,12,2007
30358,65,2007
30693,61,2007
31106,22,2007
32011,50,2007
32719,62,2007
32725,37,2007
32827,39,2007
8107,71,2007
9043,31,2007
5871,11,2007
10922,21,2007
11104,5,2007
17488,78,2007
21823,38,2007
27862,7,2007
28501,52,2007
3320,49,2007
4343,76,2007
6087,35,2007
6370,75,2007
6655,75,2007
7053,53,2007
7448,40,2007
7712,61,2007
8944,77,2007
9995,66,2007
14358,75,2007
15216,58,2007
15380,59,2007
16061,79,2007
16457,62,2007
17697,5,2007
18013,62,2007
18193,62,2007
19435,56,2007
20061,23,2007
21182,43,2007
21206,68,2007
22876,50,2007
23198,20,2007
24054,69,2007
24564,50,2007
24909,65,2007
24917,48,2007
25253,70,2007
25345,75,2007
26042,77,2007
26878,52,2007
27691,68,2007
27749,21,2007
28451,47,2007
29074,56,2007
29230,53,2007
29289,53,2007
29817,59,2007
29959,62,2007
30831,55,2007
31100,41,2007
31377,64,2007
32453,49,2007
6301,84,2007
6382,77,2007
19737,74,2007
19920,20,2007
20426,55,2007
21337,43,2007
22565,43,2007
28589,59,2007
3292,81,2007
4100,38,2007
5042,55,2007
5726,54,2007
6835,81,2007
8516,45,2007
9830,62,2007
10623,83,2007
11558,76,2007
12337,60,2007
13349,10,2007
13564,47,2007
13704,77,2007
14047,61,2007
14270,49,2007
15524,61,2007
15719,14,2007
17238,66,2007
17325,61,2007
18444,7,2007
18975,52,2007
19301,57,2007
19503,60,2007
20101,67,2007
21313,72,2007
22062,54,2007
22133,76,2007
23699,58,2007
25269,78,2007
25889,49,2007
25995,63,2007
26198,61,2007
27089,70,2007
27224,76,2007
27616,6,2007
28276,81,2007
29145,67,2007
29415,61,2007
31704,56,2007
32077,21,2007
32786,28,2007
16266,50,2007
18597,29,2007
28686,35,2007
14161,86,2007
14664,48,2007
15109,78,2007
19096,29,2007
20704,80,2007
22429,10,2007
23251,54,2007
27071,87,2007
3432,31,2007
5280,7,2007
5394,70,2007
6884,62,2007
7185,81,2007
7587,72,2007
7590,58,2007
11198,71,2007
13374,42,2007
13531,14,2007
13562,85,2007
13848,67,2007
14103,55,2007
15354,67,2007
15386,77,2007
15560,29,2007
16106,67,2007
17349,84,2007
17933,53,2007
20544,17,2007
20708,57,2007
21036,2,2007
22748,29,2007
23655,35,2007
25284,16,2007
25291,63,2007
25410,77,2007
25671,11,2007
26084,73,2007
26329,22,2007
28403,63,2007
28752,46,2007
29171,37,2007
30397,31,2007
30450,41,2007
30526,78,2007
30752,10,2007
31152,57,2007
31274,12,2007
32805,27,2007
5407,82,2007
7962,55,2007
8558,69,2007
9129,29,2007
11647,82,2007
12552,54,2007
17260,54,2007
19265,72,2007
25324,48,2007
3294,86,2007
3346,78,2007
3362,76,2007
3886,80,2007
4932,52,2007
5345,68,2007
7399,41,2007
7654,73,2007
9037,13,2007
9230,62,2007
10582,64,2007
12517,74,2007
12684,50,2007
12731,53,2007
14152,69,2007
14301,69,2007
16032,30,2007
16257,65,2007
17398,73,2007
19529,79,2007
20398,80,2007
21308,58,2007
22269,81,2007
22339,28,2007
23014,86,2007
23861,20,2007
25256,38,2007
26162,72,2007
27758,2,2007
29175,81,2007
29177,48,2007
30075,60,2007
31191,5,2007
31301,4,2007
31654,75,2007
32392,62,2007
12366,63,2007
28915,49,2007
3627,32,2007
5523,58,2007
7648,54,2007
8328,79,2007
8660,56,2007
14132,65,2007
16696,53,2007
19887,21,2007
23378,32,2007
25858,59,2007
27260,77,2007
32080,72,2007
6608,46,2007
6859,64,2007
7951,38,2007
9101,67,2007
10519,20,2007
10957,67,2007
12060,87,2007
12283,44,2007
15442,11,2007
15582,80,2007
16147,64,2007
16390,20,2007
17577,55,2007
19505,68,2007
19829,59,2007
20410,71,2007
21625,68,2007
22171,46,2007
22548,52,2007
22784,82,2007
25018,43,2007
25198,37,2007
25532,86,2007
26947,58,2007
27429,53,2007
29348,44,2007
29839,28,2007
30108,28,2007
30780,54,2007
31068,68,2007
31743,42,2007
31763,6,2007
31926,2,2007
32395,80,2007
32659,65,2007
8467,79,2007
8878,76,2007
9785,52,2007
11732,64,2007
12820,57,2007
12935,65,2007
17920,41,2007
19064,68,2007
19538,48,2007
20174,60,2007
20503,28,2007
21257,47,2007
21966,61,2007
23188,63,2007
24538,86,2007
27895,80,2007
28094,53,2007
28300,44,2007
29434,85,2007
30569,48,2007
32714,17,2007
5190,78,2007
5833,49,2007
6231,80,2007
6406,57,2007
6477,32,2007
6499,29,2007
6938,76,2007
7363,78,2007
7959,5,2007
8209,9,2007
9246,62,2007
10806,82,2007
10964,59,2007
11404,27,2007
12427,68,2007
13483,67,2007
14105,17,2007
14265,61,2007
15164,63,2007
15499,83,2007
16419,8,2007
16789,79,2007
16902,50,2007
17795,57,2007
17853,32,2007
18224,78,2007
18611,74,2007
18616,28,2007
18883,63,2007
18978,59,2007
19786,82,2007
19952,78,2007
20138,54,2007
21446,56,2007
21544,58,2007
21591,26,2007
22321,4,2007
22955,86,2007
23364,64,2007
23835,68,2007
24550,81,2007
24792,51,2007
24941,62,2007
25580,52,2007
25745,78,2007
25802,30,2007
25976,79,2007
26012,54,2007
26027,55,2007
26596,37,2007
28333,79,2007
29162,5,2007
29248,52,2007
29535,72,2007
29831,58,2007
30323,59,2007
30555,52,2007
30892,23,2007
31213,75,2007
31513,39,2007
31629,58,2007
32012,31,2007
32248,28,2007
32833,56,2007
10362,31,2007
21777,14,2007
26291,79,2007
31809,80,2007
3552,41,2007
3734,75,2007
3987,76,2007
5109,34,2007
8094,57,2007
8378,46,2007
10373,40,2007
12764,85,2007
13940,29,2007
17144,79,2007
17465,16,2007
19894,62,2007
26273,39,2007
26797,82,2007
28469,45,2007
29442,61,2007
30841,78,2007
3609,75,2007
3967,58,2007
4321,50,2007
4335,75,2007
4424,34,2007
4579,60,2007
5571,77,2007
5696,87,2007
5992,28,2007
7099,55,2007
7749,30,2007
8253,32,2007
9472,79,2007
9726,58,2007
9900,35,2007
10820,86,2007
10843,40,2007
11076,26,2007
12690,50,2007
13202,74,2007
13240,82,2007
13271,5,2007
14541,57,2007
14657,75,2007
15172,9,2007
15302,49,2007
15446,51,2007
15502,69,2007
15985,39,2007
16074,61,2007
16324,81,2007
16683,79,2007
17233,32,2007
17310,29,2007
17850,59,2007
17982,50,2007
18011,43,2007
18266,73,2007
18317,8,2007
18893,74,2007
19352,8,2007
19493,83,2007
19555,49,2007
19922,3,2007
20368,70,2007
20631,46,2007
20840,55,2007
21031,78,2007
21241,74,2007
21539,48,2007
22683,33,2007
23417,71,2007
23746,76,2007
23959,62,2007
24202,54,2007
24474,34,2007
24799,79,2007
25680,54,2007
26003,22,2007
26414,63,2007
26476,39,2007
28194,68,2007
28245,30,2007
28251,45,2007
28553,15,2007
28799,87,2007
30185,75,2007
30509,49,2007
30901,18,2007
31000,65,2007
31040,62,2007
31438,40,2007
31605,59,2007
32648,50,2007
32955,64,2007
12877,48,2007
15365,62,2007
15479,75,2007
23080,61,2007
4170,64,2007
5064,81,2007
5266,54,2007
6648,37,2007
8768,54,2007
9404,28,2007
9532,63,2007
10147,34,2007
10989,53,2007
16462,46,2007
16972,70,2007
18826,60,2007
22545,60,2007
22557,58,2007
23144,29,2007
23266,65,2007
25036,54,2007
25375,44,2007
25677,64,2007
26379,9,2007
27052,18,2007
28105,58,2007
30072,87,2007
30096,76,2007
31006,65,2007
31148,68,2007
31840,46,2007
3050,77,2007
3382,7,2007
3525,86,2007
4624,35,2007
5082,55,2007
5131,72,2007
5255,51,2007
5737,56,2007
6160,57,2007
6266,64,2007
6288,36,2007
7823,73,2007
8087,85,2007
11383,46,2007
12202,51,2007
12247,56,2007
12469,62,2007
12621,78,2007
12819,81,2007
12988,47,2007
13192,37,2007
14179,35,2007
14830,12,2007
15048,49,2007
15891,54,2007
16202,51,2007
16604,15,2007
17757,63,2007
18028,2,2007
18162,23,2007
18430,74,2007
18486,69,2007
18752,74,2007
18934,55,2007
19216,75,2007
19507,13,2007
19587,6,2007
20265,41,2007
20499,20,2007
20613,80,2007
20628,33,2007
20866,66,2007
22972,18,2007
23114,84,2007
23649,68,2007
24645,50,2007
24715,27,2007
25383,60,2007
26733,70,2007
27364,60,2007
27642,13,2007
27968,65,2007
28037,75,2007
28223,80,2007
28322,72,2007
28729,59,2007
29062,77,2007
29122,53,2007
29455,36,2007
29585,61,2007
29897,81,2007
30261,61,2007
30265,62,2007
30373,69,2007
30848,30,2007
30882,61,2007
3570,28,2007
4046,6,2007
4594,80,2007
7970,48,2007
8301,48,2007
9514,78,2007
10219,74,2007
12295,18,2007
13503,54,2007
14211,6,2007
24233,57,2007
24282,62,2007
24856,32,2007
25347,28,2007
28815,87,2007
29199,49,2007
29650,20,2007
30558,7,2007
32599,50,2007
3561,18,2007
3988,64,2007
4458,32,2007
5129,64,2007
6118,81,2007
6346,11,2007
6357,22,2007
6574,16,2007
7146,59,2007
7863,87,2007
8269,75,2007
8783,21,2007
9070,27,2007
9393,47,2007
10129,45,2007
10525,82,2007
10757,19,2007
10830,11,2007
10986,83,2007
11387,78,2007
12821,75,2007
12847,73,2007
12917,61,2007
13274,21,2007
13369,49,2007
13944,18,2007
15351,22,2007
16260,20,2007
16628,52,2007
17102,71,2007
17179,68,2007
17692,81,2007
17953,55,2007
17983,57,2007
18561,64,2007
18704,46,2007
19047,20,2007
19066,1,2007
19166,20,2007
19196,78,2007
19336,20,2007
21673,35,2007
22258,72,2007
22346,43,2007
22947,42,2007
23760,76,2007
24519,39,2007
24597,27,2007
24772,56,2007
24897,47,2007
25533,86,2007
25561,76,2007
25607,47,2007
25636,70,2007
25904,59,2007
26086,25,2007
26176,31,2007
26468,39,2007
27511,84,2007
28898,66,2007
29477,55,2007
29512,79,2007
30120,50,2007
30370,24,2007
30388,71,2007
30851,31,2007
32709,51,2007
32788,72,2007
4721,84,2007
12262,19,2007
14186,66,2007
18339,58,2007
21366,56,2007
3693,29,2007
8583,74,2007
11652,56,2007
12673,45,2007
14521,26,2007
14603,41,2007
15389,53,2007
20453,46,2007
25384,1,2007
26778,72,2007
28969,37,2007
32517,75,2007
3153,69,2007
3869,54,2007
4649,8,2007
4676,40,2007
5040,33,2007
6695,61,2007
7068,57,2007
7723,61,2007
7885,71,2007
8148,28,2007
8212,41,2007
9163,78,2007
9540,50,2007
11036,59,2007
11159,66,2007
11438,73,2007
11474,75,2007
11588,83,2007
11844,27,2007
12304,59,2007
12631,29,2007
13994,55,2007
14272,46,2007
15526,48,2007
15534,60,2007
15963,70,2007
16148,71,2007
16551,30,2007
16717,74,2007
17170,48,2007
17185,31,2007
18806,54,2007
18920,49,2007
19101,49,2007
19462,81,2007
19463,5,2007
20361,84,2007
20847,73,2007
20945,33,2007
21800,54,2007
21801,52,2007
22029,60,2007
22227,78,2007
22541,64,2007
22835,61,2007
22842,53,2007
22858,48,2007
22979,83,2007
23462,62,2007
24851,26,2007
25189,53,2007
25246,19,2007
25627,87,2007
26499,11,2007
26763,42,2007
26890,65,2007
26954,31,2007
27065,52,2007
27983,86,2007
28733,62,2007
29054,55,2007
29433,83,2007
29842,44,2007
29846,87,2007
31125,53,2007
31386,34,2007
31728,77,2007
32403,62,2007
11979,50,2007
14943,10,2007
15788,57,2007
32269,47,2007
5385,51,2007
7903,55,2007
14041,38,2007
14735,47,2007
17202,33,2007
17775,50,2007
18384,54,2007
18535,80,2007
18741,63,2007
22247,31,2007
24136,51,2007
24501,65,2007
25527,7,2007
25755,61,2007
29964,39,2007
30682,66,2007
32163,37,2007
3098,45,2007
5917,79,2007
6019,82,2007
6389,79,2007
6829,28,2007
6899,27,2007
7074,68,2007
7095,6,2007
7289,67,2007
8243,41,2007
9004,28,2007
9623,63,2007
9711,79,2007
9743,80,2007
9961,43,2007
10035,58,2007
10078,37,2007
10598,28,2007
11031,69,2007
11238,73,2007
11635,74,2007
13135,56,2007
13165,82,2007
13515,28,2007
13806,28,2007
13844,78,2007
14033,51,2007
14308,61,2007
14345,63,2007
14682,59,2007
14743,58,2007
17669,3,2007
17749,58,2007
18470,46,2007
19858,81,2007
20059,15,2007
20103,36,2007
20401,53,2007
20654,83,2007
21521,1,2007
22079,64,2007
22179,75,2007
22315,43,2007
22580,50,2007
23022,9,2007
23581,65,2007
23586,45,2007
23679,66,2007
23711,44,2007
24384,64,2007
24567,15,2007
24574,19,2007
26081,78,2007
26083,73,2007
26287,58,2007
26295,13,2007
26613,34,2007
26851,75,2007
26957,55,2007
27466,53,2007
28029,57,2007
28057,52,2007
28419,13,2007
28913,12,2007
29279,62,2007
30013,81,2007
30278,82,2007
30588,39,2007
31051,23,2007
31253,71,2007
31933,75,2007
32928,23,2007
33000,53,2007
6493,53,2007
6936,81,2007
7533,85,2007
10029,34,2007
11304,56,2007
12452,75,2007
18027,72,2007
18402,37,2007
19754,56,2007
21556,50,2007
23478,74,2007
23849,79,2007
24437,75,2007
25307,57,2007
25317,9,2007
26494,77,2007
28109,78,2007
31425,73,2007
31611,64,2007
32283,80,2007
3172,73,2007
4149,72,2007
6390,49,2007
8006,65,2007
8155,46,2007
8618,11,2007
9408,57,2007
9861,48,2007
9996,57,2007
10876,42,2007
10997,74,2007
11464,18,2007
11602,71,2007
11726,48,2007
12325,26,2007
12703,53,2007
15621,83,2007
15848,30,2007
15876,23,2007
16564,49,2007
16612,82,2007
16733,80,2007
16768,39,2007
17283,56,2007
17826,68,2007
18036,82,2007
18344,12,2007
18955,82,2007
19219,84,2007
20474,58,2007
21523,44,2007
23151,33,2007
23292,80,2007
23595,84,2007
24133,26,2007
24238,14,2007
24788,81,2007
24958,61,2007
25038,82,2007
25051,58,2007
25578,69,2007
26190,81,2007
26356,77,2007
26780,70,2007
27358,57,2007
27743,18,2007
28357,30,2007
28816,85,2007
28948,51,2007
29051,64,2007
29206,73,2007
29639,54,2007
29769,54,2007
29994,33,2007
30603,59,2007
30874,55,2007
30934,82,2007
31005,40,2007
31064,25,2007
31254,54,2007
31407,60,2007
32693,50,2007
8837,48,2007
8867,15,2007
25216,56,2007
3872,87,2007
4575,54,2007
5579,22,2007
5885,50,2007
7115,29,2007
11506,52,2007
12093,81,2007
12324,37,2007
12750,82,2007
14615,65,2007
15670,11,2007
19681,73,2007
20675,28,2007
20842,20,2007
20977,75,2007
21509,80,2007
21657,34,2007
22508,26,2007
23703,65,2007
25543,13,2007
27037,58,2007
27428,79,2007
28643,69,2007
3065,74,2007
3349,77,2007
3649,39,2007
4419,37,2007
5079,42,2007
5177,31,2007
5254,70,2007
5530,81,2007
5803,49,2007
5886,68,2007
6397,83,2007
6560,60,2007
6614,52,2007
7453,40,2007
8193,2,2007
10498,37,2007
11328,60,2007
12067,73,2007
12683,40,2007
12735,48,2007
12831,81,2007
13555,60,2007
13722,50,2007
13811,33,2007
13836,81,2007
14848,55,2007
14923,62,2007
15157,4,2007
15887,45,2007
15896,61,2007
16621,65,2007
16666,54,2007
16739,43,2007
17001,86,2007
17198,49,2007
17378,68,2007
17729,57,2007
18609,35,2007
19134,21,2007
19472,79,2007
19564,67,2007
19570,14,2007
19979,64,2007
20230,83,2007
20554,75,2007
21041,86,2007
21085,59,2007
21447,38,2007
22180,77,2007
22563,31,2007
23104,5,2007
23156,66,2007
23257,39,2007
23502,51,2007
23958,79,2007
24209,29,2007
24343,46,2007
24775,41,2007
25408,57,2007
26505,66,2007
26784,78,2007
27305,65,2007
28032,57,2007
28711,32,2007
29093,46,2007
30431,74,2007
30541,30,2007
30953,14,2007
31360,60,2007
31791,45,2007
31974,75,2007
31996,80,2007
32585,31,2007
32636,24,2007
32883,81,2007
13172,65,2007
31194,60,2007
4261,61,2007
4428,80,2007
4611,46,2007
4863,83,2007
8961,14,2007
10754,73,2007
11185,60,2007
13776,73,2007
15014,43,2007
15305,29,2007
16509,69,2007
17910,35,2007
19596,48,2007
26316,43,2007
27390,32,2007
30697,54,2007
32837,24,2007
3027,79,2007
3489,65,2007
3531,79,2007
4178,54,2007
4340,54,2007
4387,64,2007
5009,67,2007
5501,20,2007
5552,50,2007
5622,13,2007
6415,28,2007
8098,79,2007
8459,31,2007
8523,76,2007
8580,48,2007
9053,83,2007
9284,63,2007
11005,62,2007
11151,81,2007
11734,36,2007
12005,54,2007
12342,70,2007
12758,38,2007
12922,83,2007
15778,41,2007
16488,5,2007
16542,58,2007
16931,58,2007
17514,48,2007
18063,71,2007
18701,31,2007
18719,21,2007
18800,52,2007
19516,79,2007
19747,7,2007
20158,17,2007
20204,48,2007
20290,19,2007
20313,43,2007
20917,62,2007
21165,67,2007
21286,81,2007
21594,37,2007
22482,56,2007
22636,11,2007
22688,82,2007
22880,6,2007
23208,59,2007
23217,74,2007
23522,80,2007
23647,58,2007
24962,56,2007
26055,57,2007
26280,2,2007
26859,28,2007
28175,3,2007
28212,64,2007
28422,80,2007
29717,56,2007
30610,25,2007
30807,55,2007
32155,74,2007
18563,72,2007
22244,81,2007
6738,76,2007
7229,12,2007
8445,35,2007
10775,15,2007
12242,41,2007
13398,74,2007
13817,84,2007
14006,39,2007
14747,67,2007
14983,22,2007
15872,38,2007
17939,50,2007
18051,32,2007
18910,82,2007
19217,51,2007
20034,48,2007
20130,42,2007
21391,63,2007
21706,36,2007
24132,77,2007
28622,12,2007
29848,60,2007
3237,47,2007
3568,66,2007
4457,84,2007
5197,73,2007
5605,80,2007
5875,28,2007
5997,81,2007
6460,72,2007
6799,6,2007
6823,9,2007
6875,9,2007
7481,48,2007
7512,83,2007
7573,40,2007
7663,55,2007
9162,47,2007
9166,27,2007
9485,75,2007
9587,73,2007
9869,70,2007
9928,64,2007
10172,54,2007
10369,78,2007
11074,11,2007
11341,50,2007
12575,8,2007
14335,36,2007
14458,54,2007
14765,71,2007
14846,36,2007
14936,41,2007
15079,27,2007
15435,65,2007
15898,80,2007
15941,81,2007
16230,11,2007
16489,39,2007
16562,84,2007
18405,35,2007
18414,40,2007
19443,48,2007
20225,51,2007
20352,68,2007
20744,48,2007
21118,61,2007
21484,58,2007
21954,54,2007
22080,30,2007
22782,1,2007
22997,73,2007
23597,42,2007
23735,21,2007
24204,32,2007
24409,36,2007
24689,60,2007
25203,77,2007
25449,56,2007
26555,71,2007
26855,76,2007
26985,25,2007
27958,56,2007
28055,80,2007
29674,24,2007
29906,54,2007
30079,53,2007
30250,68,2007
30441,29,2007
30563,56,2007
30974,78,2007
31066,1,2007
31430,61,2007
4067,11,2007
21919,42,2007
32133,40,2007
4248,65,2007
4991,33,2007
6457,64,2007
11974,16,2007
14133,54,2007
16184,47,2007
18504,48,2007
18558,56,2007
19954,80,2007
21101,53,2007
21325,28,2007
21568,45,2007
22059,73,2007
25091,51,2007
26069,61,2007
26635,87,2007
27885,54,2007
27906,14,2007
28077,66,2007
30355,54,2007
32720,64,2007
3051,73,2007
3630,42,2007
3772,80,2007
4628,52,2007
5423,57,2007
6052,41,2007
6209,83,2007
6386,32,2007
6935,69,2007
8262,30,2007
9015,39,2007
9923,58,2007
10056,40,2007
10143,65,2007
10208,67,2007
10253,72,2007
10889,63,2007
10915,39,2007
13987,15,2007
14464,45,2007
14723,58,2007
15139,75,2007
15259,78,2007
15367,80,2007
15468,66,2007
16671,68,2007
16942,55,2007
17527,20,2007
18455,86,2007
19593,45,2007
19986,70,2007
20710,75,2007
20735,24,2007
21518,54,2007
21582,66,2007
21936,39,2007
22437,69,2007
22612,47,2007
23054,44,2007
23505,79,2007
23771,84,2007
24926,63,2007
25470,51,2007
25581,42,2007
25630,36,2007
26736,36,2007
26946,52,2007
28593,53,2007
28647,71,2007
28892,61,2007
28905,48,2007
29498,30,2007
30014,28,2007
30414,18,2007
30868,68,2007
31229,48,2007
31578,16,2007
31793,52,2007
31832,85,2007
31972,17,2007
32128,49,2007
32260,39,2007
27795,28,2007
28378,16,2007
3384,40,2007
4015,85,2007
4358,46,2007
4970,75,2007
10515,21,2007
10708,49,2007
10969,35,2007
12240,87,2007
12868,81,2007
12965,40,2007
16966,60,2007
19149,60,2007
19622,8,2007
20124,62,2007
21916,19,2007
